V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15
uniprotkb:Q6NZY7	uniprotkb:O55131	-	-	uniprotkb:CDC42EP5(gene name)	uniprotkb:SEPT7(gene name)	psi-mi:MI:0096(pull down)	-	pubmed:11584266	taxid:9606(Homo sapiens)	taxid:10090(Mus musculus)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:276963	mentha-score:0.309
uniprotkb:Q6NZY7	uniprotkb:P42208	-	-	uniprotkb:CDC42EP5(gene name)	uniprotkb:SEPT2(gene name)	psi-mi:MI:0096(pull down)	-	pubmed:11584266	taxid:9606(Homo sapiens)	taxid:10090(Mus musculus)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:276964	mentha-score:0.309
uniprotkb:Q9R1T4	uniprotkb:Q6NZY7	-	-	uniprotkb:SEPT6(gene name)	uniprotkb:CDC42EP5(gene name)	psi-mi:MI:0096(pull down)	-	pubmed:11584266	taxid:9606(Homo sapiens)	taxid:10090(Mus musculus)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:276967	mentha-score:0.309
uniprotkb:Q6N069	uniprotkb:O43242	-	-	uniprotkb:NAA16(gene name)	uniprotkb:PSMD3(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:26344197	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:1265137	mentha-score:0.081
uniprotkb:Q6N069	uniprotkb:P23193	-	-	uniprotkb:NAA16(gene name)	uniprotkb:TCEA1(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22939629	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:748277	mentha-score:0.081
uniprotkb:Q6N069	uniprotkb:Q01970	-	-	uniprotkb:NAA16(gene name)	uniprotkb:PLCB3(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22939629	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:750187	mentha-score:0.081
uniprotkb:Q6N069	uniprotkb:Q3SY00	-	-	uniprotkb:NAA16(gene name)	uniprotkb:TSGA10IP(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26186194	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1193204	mentha-score:0.126
uniprotkb:Q6N069	uniprotkb:P04629	-	-	uniprotkb:NAA16(gene name)	uniprotkb:NTRK1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:25921289	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1275027	mentha-score:0.126
uniprotkb:Q6N069	uniprotkb:O00232	-	-	uniprotkb:NAA16(gene name)	uniprotkb:PSMD12(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:26344197	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:1265136	mentha-score:0.081
uniprotkb:Q6N069	uniprotkb:P49715	-	-	uniprotkb:NAA16(gene name)	uniprotkb:CEBPA(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:18239623	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:658029	mentha-score:0.21
uniprotkb:Q6N069	uniprotkb:P41227	-	-	uniprotkb:NAA16(gene name)	uniprotkb:NAA10(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:26344197	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:1265135	mentha-score:0.081
uniprotkb:Q6N069	uniprotkb:Q3UX61	-	-	uniprotkb:NAA16(gene name)	uniprotkb:NAA11(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1469866	mentha-score:0.236
uniprotkb:Q8IUF8	uniprotkb:Q6N069	-	-	uniprotkb:MINA(gene name)	uniprotkb:NAA16(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22939629	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:748372	mentha-score:0.081
uniprotkb:Q86V81	uniprotkb:Q6N069	-	-	uniprotkb:ALYREF(gene name)	uniprotkb:NAA16(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:26344197	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:1265133	mentha-score:0.081
uniprotkb:Q9NX55	uniprotkb:Q6N069	-	-	uniprotkb:HYPK(gene name)	uniprotkb:NAA16(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22939629	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:753166	mentha-score:0.155
uniprotkb:Q9NX55	uniprotkb:Q6N069	-	-	uniprotkb:HYPK(gene name)	uniprotkb:NAA16(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:26344197	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:1265134	mentha-score:0.155
uniprotkb:Q9NP31	uniprotkb:Q6N069	-	-	uniprotkb:SH2D2A(gene name)	uniprotkb:NAA16(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25814554	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1416340	mentha-score:0.286
uniprotkb:Q96FF9	uniprotkb:Q6N069	-	-	uniprotkb:CDCA5(gene name)	uniprotkb:NAA16(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22939629	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:748967	mentha-score:0.081
uniprotkb:Q6PGB6	uniprotkb:Q6N069	-	-	uniprotkb:NAA50(gene name)	uniprotkb:NAA16(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1469865	mentha-score:0.236
uniprotkb:Q9QY36	uniprotkb:Q6N069	-	-	uniprotkb:NAA10(gene name)	uniprotkb:NAA16(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:20360068	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:577747	mentha-score:0.416
uniprotkb:Q9QY36	uniprotkb:Q6N069	-	-	uniprotkb:NAA10(gene name)	uniprotkb:NAA16(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1469864	mentha-score:0.416
uniprotkb:Q6NZB1	uniprotkb:Q12906	-	-	uniprotkb:PRMT6(gene name)	uniprotkb:ILF3(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1460246	mentha-score:0.236
uniprotkb:Q6NZB1	uniprotkb:P82914	-	-	uniprotkb:PRMT6(gene name)	uniprotkb:MRPS15(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1469652	mentha-score:0.236
uniprotkb:Q6NZB1	uniprotkb:P25391	-	-	uniprotkb:PRMT6(gene name)	uniprotkb:LAMA1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1471751	mentha-score:0.236
uniprotkb:Q92843	uniprotkb:Q6NZB1	-	-	uniprotkb:BCL2L2(gene name)	uniprotkb:PRMT6(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1458728	mentha-score:0.126
uniprotkb:Q9Y6K0	uniprotkb:Q6NZB1	-	-	uniprotkb:CEPT1(gene name)	uniprotkb:PRMT6(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1465078	mentha-score:0.236
uniprotkb:Q96JN0	uniprotkb:Q6NZB1	-	-	uniprotkb:LCOR(gene name)	uniprotkb:PRMT6(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1470564	mentha-score:0.236
uniprotkb:Q6NYC8	uniprotkb:O60502	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:MGEA5(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26186194	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1187449	mentha-score:0.126
uniprotkb:Q6NYC8	uniprotkb:P06396	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:GSN(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26186194	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1187447	mentha-score:0.126
uniprotkb:Q6NYC8	uniprotkb:P07196	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:NEFL(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1040625	mentha-score:0.454
uniprotkb:Q6NYC8	uniprotkb:P15884	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:TCF4(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1042625	mentha-score:0.454
uniprotkb:Q6NYC8	uniprotkb:P19012	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:KRT15(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1039575	mentha-score:0.583
uniprotkb:Q6NYC8	uniprotkb:P36873	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:PPP1CC(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:21382349	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:824749	mentha-score:0.659
uniprotkb:Q6NYC8	uniprotkb:P36873	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:PPP1CC(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:23080069	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:811242	mentha-score:0.659
uniprotkb:Q6NYC8	uniprotkb:P36873	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:PPP1CC(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26186194	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1184799	mentha-score:0.659
uniprotkb:Q6NYC8	uniprotkb:P57721	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:PCBP3(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26186194	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1187452	mentha-score:0.126
uniprotkb:Q6NYC8	uniprotkb:P62140	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:PPP1CB(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26186194	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1187448	mentha-score:0.126
uniprotkb:Q6NYC8	uniprotkb:Q5JR59	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:MTUS2(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1046428	mentha-score:0.454
uniprotkb:Q6NYC8	uniprotkb:Q5U651	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:RASIP1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26186194	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1187451	mentha-score:0.126
uniprotkb:Q6NYC8	uniprotkb:Q6A162	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:KRT40(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1050008	mentha-score:0.454
uniprotkb:Q6NYC8	uniprotkb:P13646	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:KRT13(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1039507	mentha-score:0.183
uniprotkb:Q6NYC8	uniprotkb:P55072	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:VCP(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1457867	mentha-score:0.236
uniprotkb:Q6NYC8	uniprotkb:Q13137	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:CALCOCO2(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1045155	mentha-score:0.454
uniprotkb:Q6NYC8	uniprotkb:Q5VU43	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:PDE4DIP(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1044683	mentha-score:0.454
uniprotkb:Q6NYC8	uniprotkb:Q15323	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:KRT31(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1039726	mentha-score:0.583
uniprotkb:Q6NYC8	uniprotkb:P08727	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:KRT19(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1039602	mentha-score:0.454
uniprotkb:Q6NYC8	uniprotkb:A1L4K1	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:FSD2(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1049972	mentha-score:0.583
uniprotkb:Q6NYC8	uniprotkb:O75558	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:STX11(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1043899	mentha-score:0.583
uniprotkb:Q6NYC8	uniprotkb:P17661	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:DES(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1037948	mentha-score:0.583
uniprotkb:Q6NYC8	uniprotkb:P14373	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:TRIM27(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1041773	mentha-score:0.636
uniprotkb:Q6NYC8	uniprotkb:P14373	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:TRIM27(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:21516116	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1438510	mentha-score:0.636
uniprotkb:Q6NYC8	uniprotkb:Q12933	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:TRAF2(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1043006	mentha-score:0.583
uniprotkb:Q6NYC8	uniprotkb:P36406	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:TRIM23(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1037023	mentha-score:0.454
uniprotkb:Q6NYC8	uniprotkb:P46940	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:IQGAP1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1457868	mentha-score:0.236
uniprotkb:Q6NYC8	uniprotkb:Q2TAC2	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:CCDC57(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1050261	mentha-score:0.454
uniprotkb:Q6NYC8	uniprotkb:P21333	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:FLNA(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1457865	mentha-score:0.236
uniprotkb:Q6NYC8	uniprotkb:P47755	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:CAPZA2(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1457863	mentha-score:0.236
uniprotkb:Q6NYC8	uniprotkb:Q16643	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:DBN1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1457864	mentha-score:0.236
uniprotkb:Q6NYC8	uniprotkb:P49917	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:LIG4(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:22990118	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:809443	mentha-score:0.126
uniprotkb:Q6NYC8	uniprotkb:P38398	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:BRCA1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:22990118	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:808415	mentha-score:0.126
uniprotkb:Q6NYC8	uniprotkb:Q68D86	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:CCDC102B(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1049078	mentha-score:0.376
uniprotkb:Q6NYC8	uniprotkb:P62136	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:PPP1CA(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:22321011	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:635301	mentha-score:0.416
uniprotkb:Q6NYC8	uniprotkb:P62136	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:PPP1CA(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26186194	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1185335	mentha-score:0.416
uniprotkb:Q6NYC8	uniprotkb:Q14103	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:HNRNPD(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1457866	mentha-score:0.236
uniprotkb:Q6NYC8	uniprotkb:Q08379	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:GOLGA2(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1038778	mentha-score:0.454
uniprotkb:Q6NYC8	uniprotkb:P60710	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:ACTB(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1471536	mentha-score:0.236
uniprotkb:Q6NYC8	uniprotkb:P58771	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:TPM1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1471538	mentha-score:0.236
uniprotkb:Q6NYC8	uniprotkb:P63005	-	-	uniprotkb:PPP1R18(gene name)	uniprotkb:PAFAH1B1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:20360068	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:577814	mentha-score:0.236
uniprotkb:Q7L273	uniprotkb:Q6NYC8	-	-	uniprotkb:KCTD9(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1047720	mentha-score:0.454
uniprotkb:Q8IYF3	uniprotkb:Q6NYC8	-	-	uniprotkb:TEX11(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1048240	mentha-score:0.583
uniprotkb:Q96N67	uniprotkb:Q6NYC8	-	-	uniprotkb:DOCK7(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26186194	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1187450	mentha-score:0.126
uniprotkb:Q9BYV2	uniprotkb:Q6NYC8	-	-	uniprotkb:TRIM54(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1048427	mentha-score:0.454
uniprotkb:Q9BZW7	uniprotkb:Q6NYC8	-	-	uniprotkb:TSGA10(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1049227	mentha-score:0.454
uniprotkb:Q9H257	uniprotkb:Q6NYC8	-	-	uniprotkb:CARD9(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1048727	mentha-score:0.583
uniprotkb:Q9P127	uniprotkb:Q6NYC8	-	-	uniprotkb:LUZP4(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:25662211	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1107853	mentha-score:0.126
